source_file,source_path,workbook_title,mode,question_count,status,issue_summary,issue_examples
0676.xlsx,Assessment Questions/CDE/DATA ENGINEERING ASSOCIATE/DOCKER AND KUBERNETES FOUNDATION/YAML(Basics)/yaml_basics.xlsx,yaml_basics,structured,20,not_proper,mcq_missing_split_options=6,mcq_missing_split_options: How do you represent a multi-line string in YAML? | mcq_missing_split_options: True or False: YAML is a superset of JSON. | mcq_missing_split_options: What does > do in YAML? | mcq_missing_split_options: What is the correct way to write a dictionary inside a dictionary in YAML? | mcq_missing_split_options: Which file extension is NOT used for YAML?
0677.xlsx,Assessment Questions/CDE/DATA ENGINEERING FOUNDATION/Data Engineering Introduction/Core concepts of Data engineering/Core concepts of Data engineering.xlsx,Core concepts of Data engineering,structured,20,proper,,
0678.xlsx,"Assessment Questions/CDE/DATA ENGINEERING FOUNDATION/Data Engineering Introduction/Data Ecosystem, Tools and platforms/Data Ecosystem, Tools and platforms.xlsx","Data Ecosystem, Tools and platforms",structured,20,proper,,
0679.xlsx,Assessment Questions/CDE/DATA ENGINEERING FOUNDATION/Data Engineering Introduction/Data Engineering scope/Data Engineering scope.xlsx,Data Engineering scope,structured,20,proper,,
0680.xlsx,Assessment Questions/CDE/DATA ENGINEERING FOUNDATION/Data Engineering Introduction/What is Data Engineering/What_is_Data_Engineering (1).xlsx,What_is_Data_Engineering (1),structured,20,proper,,
0681.xlsx,Assessment Questions/CDE/DATA ENGINEERING FOUNDATION/Data Engineering Role/Data Engineer Collaboration with data scientist and other roles/Collaboration.xlsx,Collaboration,structured,20,proper,,
0682.xlsx,Assessment Questions/CDE/DATA ENGINEERING FOUNDATION/Data Engineering Role/Introduction to Docker and Docker Installation/Docker (1).xlsx,Docker (1),structured,20,proper,,
0683.xlsx,Assessment Questions/CDE/DATA ENGINEERING FOUNDATION/Data Engineering Role/Skills required for data engineering/Skills.xlsx,Skills,structured,20,proper,,
0684.xlsx,Assessment Questions/CDE/DATA ENGINEERING FOUNDATION/Data Engineering Role/Various roles of Data Engineer/Roles.xlsx,Roles,structured,20,proper,,
0685.xlsx,Assessment Questions/CDE/DATA ENGINEERING FOUNDATION/Data Engineering Role/Who is a Data Engineer/Who is Data Engineer.xlsx,Who is Data Engineer,structured,20,proper,,
0686.xlsx,Assessment Questions/CDE/DATA ENGINEERING FOUNDATION/Data Integrity and Privacy/Data Integrity Basics/Data Integrity Basics.xlsx,Data Integrity Basics,structured,20,proper,,
0687.xlsx,Assessment Questions/CDE/DATA ENGINEERING FOUNDATION/Data Integrity and Privacy/Industry related norms in data integrity and privacy_ Data Engineering perspective/Industry related norms in data integrity and privacy_ Data Engineering perspective.xlsx,Industry related norms in data integrity and privacy_ Data Engineering perspective,structured,20,proper,,
0688.xlsx,Assessment Questions/CDE/DATA ENGINEERING FOUNDATION/Data Integrity and Privacy/Various aspects of Data privacy/Data Privacy Aspects.xlsx,Data Privacy Aspects,structured,20,proper,,
0689.xlsx,Assessment Questions/CDE/DATA ENGINEERING FOUNDATION/Data Integrity and Privacy/Various Data Privacy frameworks and Standards/Privacy Frameworks.xlsx,Privacy Frameworks,structured,20,proper,,
0690.xlsx,Assessment Questions/CDE/DATA ENGINEERING FOUNDATION/Data Sources and Data Import/Databases _ SQL and Document DBs/SQL vs NoSQL.xlsx,SQL vs NoSQL,structured,20,proper,,
0691.xlsx,Assessment Questions/CDE/DATA ENGINEERING FOUNDATION/Data Sources and Data Import/Managing Big Data/Managing Big Data.xlsx,Managing Big Data,structured,20,proper,,
0692.xlsx,Assessment Questions/CDE/DATA ENGINEERING FOUNDATION/Data Sources and Data Import/Types of Data Sources/Types of Data Sources.xlsx,Types of Data Sources,structured,20,proper,,
0693.xlsx,"Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/Data Types and Constraints/Numeric, Character, date time data type/DataTypes_MySQL_Hybrid.xlsx",DataTypes_MySQL_Hybrid,structured,20,proper,,
0694.xlsx,"Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/Data Types and Constraints/Primary key, Foreign key, Not null, Unique, Check, default, Auto increment/Keys_MySQL_Hybrid.xlsx",Keys_MySQL_Hybrid,structured,20,proper,,
0695.xlsx,"Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/Data Types and Constraints/Primary,foreign,composite,candidate,super/Constraints_MySQL_Hybrid.xlsx",Constraints_MySQL_Hybrid,structured,20,proper,,
0696.xlsx,"Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/Database and Tables(MySQL)/Create database, Delete database/Create_Delete_DB.xlsx",Create_Delete_DB,structured,20,proper,,
0697.xlsx,"Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/Database and Tables(MySQL)/Delete Table, table records, Create new Table/Delete_Table_Records_NewTable.xlsx",Delete_Table_Records_NewTable,structured,20,proper,,
0698.xlsx,Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/Database and Tables(MySQL)/Use Database_ Create and Rename table in Database/Use_Create_Rename_Table.xlsx,Use_Create_Rename_Table,structured,20,proper,,
0699.xlsx,Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/Database Introduction/Overview and Key concepts of database management/Overview_DB_Proctoring.xlsx,Overview_DB_Proctoring,structured,20,proper,,
0700.xlsx,Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/Database Introduction/Relational Database Management System_ CRUD Operations/RDBMS_CRUD_Proctoring.xlsx,RDBMS_CRUD_Proctoring,structured,20,proper,,
0701.xlsx,Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/Document DB-NO-SQL DB/Document DB vs SQL DB/MongoDB_Basics_Final.xlsx,MongoDB_Basics_Final,structured,20,proper,,
0702.xlsx,"Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/Document DB-NO-SQL DB/Introduction of Document DB,/NoSQL_Intro_Clean.xlsx",NoSQL_Intro_Clean,structured,20,proper,,
0703.xlsx,"Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/Document DB-NO-SQL DB/MongoDB basics, Data format and Key methods-part/MongoDB_Basics_Final.xlsx",MongoDB_Basics_Final,structured,20,proper,,
0704.xlsx,Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/Document DB-NO-SQL DB/MongoDB data management/MongoDB_Management_Final.xlsx,MongoDB_Management_Final,structured,20,proper,,
0705.xlsx,Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/Document DB-NO-SQL DB/Popular Document DBs/MongoDB_Management_Final.xlsx,MongoDB_Management_Final,structured,20,proper,,
0706.xlsx,Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/SQL Administrator/Backup and restore/Backup_Restore.xlsx,Backup_Restore,structured,20,proper,,
0707.xlsx,Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/SQL Administrator/Introduction to SQL Administrator/SQL_Admin_Intro.xlsx,SQL_Admin_Intro,structured,20,proper,,
0708.xlsx,"Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/SQL Administrator/Managing Logs,Roles,Users,Logins and Permissions/Logs_Roles_Permissions.xlsx",Logs_Roles_Permissions,structured,20,proper,,
0709.xlsx,"Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/SQL Basics/Introduction to Databases, SQL, SQL Commands/SQL_Scenario_Advanced.xlsx",SQL_Scenario_Advanced,structured,20,not_proper,mcq_missing_split_options=6,mcq_missing_split_options: A company stores employee records in a database. Which SQL command should be used to retrieve all records from the Employees table? | mcq_missing_split_options: A manager wants to filter employees based on total salary after grouping them by department. Which SQL clause should be used for filtering aggregated results? | mcq_missing_split_options: You need to remove all records from a table but keep its structure intact for future use. Which SQL command is most appropriate? | mcq_missing_split_options: A developer wants to modify existing employee salary values in the database. Which SQL command should be used? | mcq_missing_split_options: A report needs to display employee salaries in descending order. Which SQL clause helps achieve this?
0710.xlsx,Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/SQL Basics/MySQL Workbench Installation/Workbench_Scenario_Proper.xlsx,Workbench_Scenario_Proper,structured,20,proper,,
0711.xlsx,"Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/SQL Commands and Clauses/Aliases, Where clause, Relational and logical operators/Aliases_Where.xlsx",Aliases_Where,structured,20,proper,,
0712.xlsx,"Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/SQL Commands and Clauses/Between, Order by, In/Between_Order_In.xlsx",Between_Order_In,structured,20,proper,,
0713.xlsx,"Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/SQL Commands and Clauses/Having, Sub queries/Having_Subqueries.xlsx",Having_Subqueries,structured,20,proper,,
0714.xlsx,"Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/SQL Commands and Clauses/Like, Limit, null-not null, group by/Like_Limit_Group.xlsx",Like_Limit_Group,structured,20,proper,,
0715.xlsx,"Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/SQL Commands and Clauses/Select, Select distinct/Select_Clauses.xlsx",Select_Clauses,structured,20,proper,,
0716.xlsx,"Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/SQL Commands and Clauses/trigger, cursor, stored procedure/Procedures_Triggers.xlsx",Procedures_Triggers,structured,20,proper,,
0717.xlsx,Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/SQL Joins/Cross join/Cross_Join_Advanced.xlsx,Cross_Join_Advanced,structured,20,proper,,
0718.xlsx,Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/SQL Joins/Inner join/Inner_Join_Advanced.xlsx,Inner_Join_Advanced,structured,20,proper,,
0719.xlsx,Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/SQL Joins/Left join/Left_Join_Advanced.xlsx,Left_Join_Advanced,structured,20,proper,,
0720.xlsx,Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/SQL Joins/Outer join/Outer_Join_Advanced.xlsx,Outer_Join_Advanced,structured,20,proper,,
0721.xlsx,Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/SQL Joins/Right join/Right_Join_Advanced.xlsx,Right_Join_Advanced,structured,20,proper,,
0722.xlsx,Assessment Questions/CDE/DATABASE_ SQL AND MONGO DB/SQL Joins/Self join/Self_Join_Advanced.xlsx,Self_Join_Advanced,structured,20,proper,,
0723.xlsx,Assessment Questions/CDE/PYTHON FOUNDATION/Python Basics/Installation of python and IDE/Installation.xlsx,Installation,structured,20,not_proper,mcq_missing_split_options=11,mcq_missing_split_options: Python can be downloaded from: | mcq_missing_split_options: IDE stands for: | mcq_missing_split_options: Which is Python IDE? | mcq_missing_split_options: Which command checks version? | mcq_missing_split_options: Pip is used for:
0724.xlsx,Assessment Questions/CDE/PYTHON FOUNDATION/Python Basics/Introduction of Python/Introduction.xlsx,Introduction,structured,20,not_proper,mcq_missing_split_options=11,mcq_missing_split_options: What is Python mainly used for? | mcq_missing_split_options: Python is: | mcq_missing_split_options: Which is correct Python file extension? | mcq_missing_split_options: Python supports: | mcq_missing_split_options: Python is known for:
0725.xlsx,Assessment Questions/CDE/PYTHON FOUNDATION/Python Basics/Python basic data types/Objects_DataTypes.xlsx,Objects_DataTypes,structured,20,not_proper,mcq_missing_split_options=11,mcq_missing_split_options: Everything in Python is: | mcq_missing_split_options: Integer type example: | mcq_missing_split_options: Float example: | mcq_missing_split_options: String example: | mcq_missing_split_options: Boolean values:
0726.xlsx,Assessment Questions/CDE/PYTHON FOUNDATION/Python Basics/Python objects/Objects_DataTypes.xlsx,Objects_DataTypes,structured,20,not_proper,mcq_missing_split_options=11,mcq_missing_split_options: Everything in Python is: | mcq_missing_split_options: Integer type example: | mcq_missing_split_options: Float example: | mcq_missing_split_options: String example: | mcq_missing_split_options: Boolean values:
0727.xlsx,Assessment Questions/CDE/PYTHON FOUNDATION/Python Basics/Python operators/Operators.xlsx,Operators,structured,20,not_proper,mcq_missing_split_options=9,mcq_missing_split_options: Arithmetic operator example: | mcq_missing_split_options: Comparison operator: | mcq_missing_split_options: Logical operator: | mcq_missing_split_options: Assignment operator: | mcq_missing_split_options: Bitwise operator example:
0728.xlsx,Assessment Questions/CDE/PYTHON FOUNDATION/Python Basics/String functions part/Strings.xlsx,Strings,structured,20,not_proper,mcq_missing_split_options=8,mcq_missing_split_options: Strings are: | mcq_missing_split_options: String index starts at: | mcq_missing_split_options: Uppercase method: | mcq_missing_split_options: Lowercase method: | mcq_missing_split_options: Split function does:
0729.xlsx,Assessment Questions/CDE/PYTHON FOUNDATION/Python Control Statements/BREAK and CONTINUE statements/BREAK_CONTINUE.xlsx,BREAK_CONTINUE,structured,20,not_proper,mcq_missing_split_options=2,mcq_missing_split_options: Output? for i in range(5): if i==3: break print(i) | mcq_missing_split_options: Output? for i in range(5): if i==3: continue print(i)
0730.xlsx,Assessment Questions/CDE/PYTHON FOUNDATION/Python Control Statements/FOR statements/FOR_LOOP.xlsx,FOR_LOOP,structured,20,not_proper,mcq_missing_split_options=3,mcq_missing_split_options: Output? for i in range(3): print(i) | mcq_missing_split_options: Which keyword iterates list? | mcq_missing_split_options: Output? for i in 'ab': print(i)
0731.xlsx,"Assessment Questions/CDE/PYTHON FOUNDATION/Python Control Statements/IF conditional statement, IF-ELSE/IF_ELSE.xlsx",IF_ELSE,structured,20,not_proper,mcq_missing_split_options=5,mcq_missing_split_options: What will be output? x=5 if x>2: print('A') | mcq_missing_split_options: What will be output? x=1 if x>2: print('A') else: print('B') | mcq_missing_split_options: What will be output? x=10 if x%2==0: print('Even') | mcq_missing_split_options: Which condition checks equality? | mcq_missing_split_options: Which keyword handles multiple conditions?
0732.xlsx,Assessment Questions/CDE/PYTHON FOUNDATION/Python Control Statements/NESTED IF/NESTED_IF.xlsx,NESTED_IF,structured,20,not_proper,mcq_missing_split_options=3,mcq_missing_split_options: Output? x=5 if x>2: if x<10: print('A') | mcq_missing_split_options: Output? x=3 if x>5: print('A') else: if x==3: print('B') | mcq_missing_split_options: Output? x=8 if x>5: if x%2==0: print('Even')
0733.xlsx,"Assessment Questions/CDE/PYTHON FOUNDATION/Python Control Statements/Python Loop Basics, While Statements/WHILE.xlsx",WHILE,structured,20,not_proper,mcq_missing_split_options=2,mcq_missing_split_options: Output? i=1 while i<=3: print(i) i+=1 | mcq_missing_split_options: Which is correct syntax?
0734.xlsx,Assessment Questions/CDE/PYTHON FOUNDATION/Python Data Structures/Basic Data Structures in Python/Basic_DS.xlsx,Basic_DS,structured,20,not_proper,mcq_missing_split_options=4,mcq_missing_split_options: Which is mutable? | mcq_missing_split_options: Which is unordered? | mcq_missing_split_options: Which is immutable? | mcq_missing_split_options: Which DS allows duplicates?
0735.xlsx,Assessment Questions/CDE/PYTHON FOUNDATION/Python Data Structures/Basics of List/List_Basics.xlsx,List_Basics,structured,20,proper,,
0736.xlsx,Assessment Questions/CDE/PYTHON FOUNDATION/Python Data Structures/Dictionary_ Object and methods/Dictionary.xlsx,Dictionary,structured,20,not_proper,mcq_missing_split_options=1,mcq_missing_split_options: dict is ordered?
0737.xlsx,Assessment Questions/CDE/PYTHON FOUNDATION/Python Data Structures/List Methods/List_Methods.xlsx,List_Methods,structured,20,not_proper,mcq_missing_split_options=1,mcq_missing_split_options: sort() does:
0738.xlsx,Assessment Questions/CDE/PYTHON FOUNDATION/Python Data Structures/Sets_ Object and Methods/Set.xlsx,Set,structured,20,not_proper,mcq_missing_split_options=2,mcq_missing_split_options: Set is ordered? | mcq_missing_split_options: Set allows duplicates?
0739.xlsx,Assessment Questions/CDE/PYTHON FOUNDATION/Python Data Structures/Tuple_ Object and methods/Tuple.xlsx,Tuple,structured,20,not_proper,mcq_missing_split_options=2,mcq_missing_split_options: Tuple allows duplicates? | mcq_missing_split_options: Tuple is faster than list?
0740.xlsx,Assessment Questions/CDE/PYTHON FOUNDATION/Python Functions/Function parameter passing/Parameter_Passing.xlsx,Parameter_Passing,structured,20,proper,,
0741.xlsx,Assessment Questions/CDE/PYTHON FOUNDATION/Python Functions/Functions basics/Functions_Basics.xlsx,Functions_Basics,structured,20,not_proper,mcq_missing_split_options=3,mcq_missing_split_options: Which keyword is used to define a function? | mcq_missing_split_options: What does return do? | mcq_missing_split_options: Default return value if no return?
